event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue,landslide
NEG_13885,,,,,26.84844572892184,88.64145851250986,True,,False,2024-05-28,day,,,,147.0,1.672531498381725,303.69006752597977,-0.003148096204560773,0.875,True,,0
NEG_13886,,,,,26.09082054162203,88.0518793526021,True,,False,2016-05-18,day,,,,53.0,3.277456713317169,315.0,0.00419746160608103,1.25,True,,0
NEG_13887,,,,,25.266559087928428,94.67922140260524,True,,False,2025-05-31,day,,,,1941.0,31.319034577284487,26.90609345593684,0.0,14.5,True,,0
NEG_13888,,,,,26.367318257651633,91.41209424976931,True,,False,2024-05-28,day,,,,47.0,0.6561785380626193,45.0,-0.002098730803040515,0.75,True,,0
NEG_13889,,,,,25.507551339201203,94.9933927722338,True,,False,2010-06-07,day,,,,1002.0,35.33305468988257,305.2333206042273,-0.018888577227364638,16.875,True,,0
NEG_13890,,,,,26.70737466009987,88.16138549347424,True,,False,2018-08-24,day,,,,182.0,2.497180288475761,201.80140948635182,-0.002098730803040515,1.25,True,,0
NEG_13891,,,,,25.883194637482408,94.42354468448924,True,,False,2025-05-28,day,,,,1208.0,21.0671890581161,86.98721249581666,0.00419746160608103,9.625,True,,0
NEG_13892,,,,,26.48829853375438,91.8618696256313,True,,False,2024-05-28,day,,,,67.0,1.9124458385919303,104.03624346792648,0.0010493654015202576,0.875,True,,0
NEG_13893,,,,,27.700317479041033,88.86366552249112,True,,False,2015-08-01,day,,,,5022.0,42.461944946482355,309.2537307902038,-0.007345557810641804,20.25,True,,0
NEG_13894,,,,,26.885901330278486,88.57483394410804,True,,False,2025-06-01,day,,,,191.0,2.0742028577397202,63.43494882292201,0.002098730803040515,1.0,True,,0
NEG_13895,,,,,25.463836734828,94.69899865558006,True,,False,2025-06-02,day,,,,2315.0,20.64734222501366,118.2173558547293,0.00419746160608103,9.0,True,,0
NEG_13896,,,,,26.38459822472894,88.14084508989458,True,,False,2022-05-13,day,,,,69.0,1.994969777336083,35.53767779197438,-0.0010493654015202576,0.75,True,,0
NEG_13897,,,,,26.807448100581972,88.37254085822637,True,,False,2025-06-02,day,,,,203.0,3.342217432740406,146.30993247402023,-0.0010493654015202576,1.375,True,,0
NEG_13898,,,,,25.163216116640253,94.42433961439566,True,,False,2011-05-31,day,,,,1599.0,12.561362103688305,250.9065079995144,0.002098730803040515,5.5,True,,0
NEG_13899,,,,,26.13328291294778,91.96806180944412,True,,False,2018-07-11,day,,,,65.0,2.3187761415533013,233.13010235415598,0.0,1.25,True,,0
NEG_13900,,,,,26.4037059587056,91.26767113696633,True,,False,2025-06-15,day,,,,43.0,1.672531498381725,236.30993247402023,-0.003148096204560773,0.875,True,,0
NEG_13901,,,,,26.59609158635296,91.4181627957156,True,,False,2024-05-28,day,,,,63.0,1.6400699811412143,171.86989764584405,0.0,0.625,True,,0
NEG_13902,,,,,26.700482357722848,88.94990163885859,True,,False,2024-05-28,day,,,,98.0,1.037441336361181,26.56505117707799,-0.002098730803040515,0.5,True,,0
NEG_13903,,,,,26.11851432809064,88.65235097833124,True,,False,2010-08-15,day,,,,62.0,6.979327738528399,304.2157021324374,-0.00419746160608103,3.375,True,,0
NEG_13904,,,,,26.58805005940985,91.74272278556151,True,,False,2025-06-01,day,,,,74.0,2.950322150259601,315.0,-0.006296192409121546,1.875,True,,0
NEG_13905,,,,,26.55785188833069,88.21406135875768,True,,False,2023-08-02,day,,,,86.0,2.801084790414754,24.443954780416533,-0.002098730803040515,1.125,True,,0
NEG_13906,,,,,26.76361706070588,88.00814573636946,True,,False,2016-04-23,day,,,,244.0,3.374127557615511,254.05460409907712,-0.002098730803040515,1.5,True,,0
NEG_13907,,,,,26.464787447753267,91.46315373596185,True,,False,2024-05-28,day,,,,52.0,2.0999474128159847,263.6598082540901,0.0010493654015202576,0.75,True,,0
NEG_13908,,,,,25.385853123082867,94.43132692727917,True,,False,2024-05-28,day,,,,1739.0,21.009742482874508,312.436229788535,0.0062961924091215465,9.25,True,,0
NEG_13909,,,,,27.40404830103136,88.77492416780363,True,,False,2024-05-28,day,,,,4107.0,7.852248804953535,266.63353933657015,0.00419746160608103,3.5,True,,0
NEG_13910,,,,,26.88624000953561,91.0144241554493,True,,False,2024-05-28,day,,,,1016.0,20.100503719695705,204.86369657175186,-0.0052468270076012884,8.875,True,,0
NEG_13911,,,,,25.502628414397595,94.20607752236887,True,,False,2014-10-05,day,,,,1960.0,28.86496612591598,280.1542665802002,-0.006296192409121546,13.25,True,,0
NEG_13912,,,,,27.844356094589205,88.43423110369612,True,,False,2024-06-07,day,,,,4519.0,9.200273103792915,53.13010235415599,0.0052468270076012884,3.625,True,,0
NEG_13913,,,,,26.61671559666425,91.48976082572051,True,,False,2016-07-14,day,,,,67.0,2.932085702984153,18.43494882292201,-0.0010493654015202576,1.125,True,,0
NEG_13914,,,,,27.010915243489766,88.61057906456617,True,,False,2025-05-30,day,,,,845.0,25.671263133210537,66.67464911902414,0.0010493654015202576,11.75,True,,0
NEG_13915,,,,,26.316819055174854,91.5502679034291,True,,False,2025-06-01,day,,,,48.0,1.6400699811412143,81.86989764584402,0.002098730803040515,0.625,True,,0
NEG_13916,,,,,26.20973832107493,91.9249374204401,True,,False,2025-05-31,day,,,,256.0,18.986607455821762,26.56505117707799,0.00419746160608103,8.5,True,,0
NEG_13917,,,,,26.521805097105293,88.4748041318408,True,,False,2024-07-02,day,,,,92.0,1.3121849935516046,315.0,-0.00419746160608103,1.0,True,,0
NEG_13918,,,,,27.124331576049638,88.53661600964284,True,,False,2024-07-02,day,,,,1161.0,25.742554098592485,330.85192815428695,0.00419746160608103,11.25,True,,0
NEG_13919,,,,,25.439331955291458,94.92754303559965,True,,False,2024-05-28,day,,,,941.0,30.433749596445665,124.89496363496204,-0.0010493654015202576,14.0,True,,0
NEG_13920,,,,,26.78216029762521,88.35381320481544,True,,False,2025-06-02,day,,,,175.0,7.838867351934074,151.92751306414704,0.0010493654015202576,3.125,True,,0
NEG_13921,,,,,26.368224336468064,91.0398456505632,True,,False,2024-05-28,day,,,,39.0,1.4670033111077372,198.43494882292202,0.0010493654015202576,0.625,True,,0
NEG_13922,,,,,27.36260946308604,88.15362870070447,True,,False,2021-04-28,day,,,,2877.0,33.964652540310304,289.3063003406004,-0.014691115621283606,16.125,True,,0
NEG_13923,,,,,27.637277656127033,88.94065205886844,True,,False,2012-07-31,day,,,,4104.0,29.75054757629258,110.74608027568341,0.002098730803040515,14.0,True,,0
NEG_13924,,,,,25.29668002439211,94.72542214329029,True,,False,2024-05-28,day,,,,2094.0,27.98169187849765,142.43140797117252,-0.012592384818243091,12.25,True,,0
NEG_13925,,,,,25.698042609754225,94.81854992659352,True,,False,2022-09-28,day,,,,1669.0,13.527187280361268,353.23382517744693,-0.019937942628884896,7.5,True,,0
NEG_13926,,,,,26.730902594596916,91.3108501032164,True,,False,2007-09-07,day,,,,80.0,2.560864508768947,84.8055710922652,-0.0052468270076012884,2.0,True,,0
NEG_13927,,,,,26.773941893774072,88.70287964163607,True,,False,2009-08-20,day,,,,110.0,3.944646422998996,176.6335393365702,0.003148096204560773,1.5,True,,0
NEG_13928,,,,,26.747895499964972,91.92579925174927,True,,False,2024-05-28,day,,,,116.0,1.3121849935516046,135.0,0.00419746160608103,1.0,True,,0
NEG_13929,,,,,26.703562590105836,88.8660097808303,True,,False,2018-08-23,day,,,,99.0,1.3917519488540016,180.0,0.0,0.75,True,,0
NEG_13930,,,,,26.35156010563231,91.99183718027551,True,,False,2024-05-28,day,,,,56.0,4.3933413054218144,71.56505117707799,0.0010493654015202576,2.125,True,,0
NEG_13931,,,,,26.239052271462487,91.65006247479641,True,,False,2010-07-06,day,,,,56.0,7.9584497197064525,169.99202019855866,0.00419746160608103,3.5,True,,0
NEG_13932,,,,,27.357873352237945,88.91789279543967,True,,False,2025-06-02,day,,,,3915.0,28.51356928993191,153.43494882292202,0.002098730803040515,13.25,True,,0
NEG_13933,,,,,27.26000072891938,88.94348912962253,True,,False,2024-05-28,day,,,,3810.0,20.945658187457504,186.0724564072077,0.002098730803040515,9.0,True,,0
NEG_13934,,,,,26.89721723471156,88.13611891457322,True,,False,2024-05-28,day,,,,1469.0,17.21919699868445,28.909183651147835,-0.010493654015202577,8.375,True,,0
NEG_13935,,,,,26.58940378920257,88.07472644060213,True,,False,2024-05-28,day,,,,101.0,1.766332255932799,156.80140948635182,0.003148096204560773,1.0,True,,0
NEG_13936,,,,,26.897708264728834,88.50431524134197,True,,False,2007-06-16,day,,,,442.0,38.23998397919568,202.34810834790943,-0.03567842365168876,18.75,True,,0
NEG_13937,,,,,27.884074986154886,88.76064699252348,True,,False,2024-08-19,day,,,,5607.0,35.98644176702545,356.4834525036646,-0.011543019416722835,17.25,True,,0
NEG_13938,,,,,26.43032541670155,88.45578679834455,True,,False,2007-09-18,day,,,,82.0,2.1999042666061035,18.43494882292201,-0.002098730803040515,0.875,True,,0
NEG_13939,,,,,26.724693528398976,88.1719214068697,True,,False,2013-08-17,day,,,,194.0,3.619201550089076,140.1944289077348,-0.002098730803040515,1.5,True,,0
NEG_13940,,,,,27.77299086355906,88.03402667328997,True,,False,2024-05-28,day,,,,5031.0,28.800794330671067,315.5968094512292,-0.01364175021976335,12.25,True,,0
NEG_13941,,,,,26.652824235126428,91.0608670556739,True,,False,2025-05-31,day,,,,53.0,0.7336218900839592,288.434948822922,-0.003148096204560773,0.75,True,,0
NEG_13942,,,,,26.469637469450078,88.49843384774749,True,,False,2024-05-25,day,,,,86.0,1.037441336361181,116.56505117707799,-0.006296192409121546,1.5,True,,0
NEG_13943,,,,,26.63243916806498,88.89289879257284,True,,False,2010-07-06,day,,,,86.0,0.4639984367888738,270.0,0.0010493654015202576,0.125,True,,0
NEG_13944,,,,,25.551932291693845,94.46160235211919,True,,False,2025-05-31,day,,,,791.0,24.362315373671894,301.84245725998517,0.010493654015202577,10.625,True,,0
NEG_13945,,,,,26.087905692052914,88.13743458593711,True,,False,2007-07-17,day,,,,57.0,3.0221599715334833,175.6012946450045,-0.003148096204560773,1.75,True,,0
NEG_13946,,,,,26.846041629967402,88.10052795828085,True,,False,2010-10-09,day,,,,1271.0,30.10719861563783,349.9456644000056,-0.002098730803040515,14.125,True,,0
NEG_13947,,,,,26.79217228227501,88.27671027061426,True,,False,2011-05-24,day,,,,233.0,1.6400699811412145,45.0,-0.002098730803040515,0.875,True,,0
NEG_13948,,,,,26.686709794111998,88.7078504512295,True,,False,2016-04-22,day,,,,97.0,0.3281000273660635,135.0,-0.002098730803040515,0.625,True,,0
NEG_13949,,,,,26.3984978772868,91.24361794020967,True,,False,2024-05-28,day,,,,42.0,3.1096074181807305,153.43494882292202,-0.0010493654015202576,1.375,True,,0
NEG_13950,,,,,26.06242685889465,91.33387479712552,True,,False,2023-08-12,day,,,,46.0,1.3121849935516046,135.0,0.0,0.5,True,,0
NEG_13951,,,,,26.53206646512206,91.43665771404633,True,,False,2025-06-01,day,,,,55.0,3.5293134881078867,23.198590513648185,0.00419746160608103,1.5,True,,0
NEG_13952,,,,,26.250306344618593,91.23653885803293,True,,False,2022-05-14,day,,,,42.0,2.3187761415533013,323.13010235415595,0.002098730803040515,1.25,True,,0
NEG_13953,,,,,27.87151435735634,88.38467684769853,True,,False,2025-05-30,day,,,,4511.0,18.809754889774897,61.606980578617,0.00419746160608103,8.0,True,,0
NEG_13954,,,,,25.359768903899568,94.3653667748746,True,,False,2020-05-26,day,,,,916.0,2.0742028577397202,206.56505117707798,0.007345557810641803,3.375,True,,0
NEG_13955,,,,,27.309570597572947,88.89409313672982,True,,False,2007-09-11,day,,,,3817.0,28.50822764149997,87.436229788535,-0.001049365401520258,13.125,True,,0
NEG_13956,,,,,26.586178114882014,88.8070928278123,True,,False,2007-08-28,day,,,,89.0,1.182826340705832,78.69006752597979,-0.0052468270076012884,1.5,True,,0
NEG_13957,,,,,25.017807716130044,94.0564915128984,True,,False,2024-08-02,day,,,,867.0,26.512877703454148,183.25722194066697,-0.011543019416722835,12.25,True,,0
NEG_13958,,,,,25.342843877561876,94.91935597165028,True,,False,2009-07-10,day,,,,1523.0,26.561059645516558,324.8939206697354,-0.003148096204560773,11.75,True,,0
NEG_13959,,,,,26.679055715545232,91.95230766672586,True,,False,2015-09-01,day,,,,91.0,2.932085702984153,108.43494882292201,-0.0010493654015202576,1.375,True,,0
NEG_13960,,,,,26.64483899261947,88.1656485419198,True,,False,2025-05-31,day,,,,122.0,2.387247982208247,240.94539590092285,0.003148096204560773,1.25,True,,0
NEG_13961,,,,,26.984270179449112,91.10328652779741,True,,False,2009-08-20,day,,,,1136.0,27.02355365921932,16.13284053048538,0.00419746160608103,12.375,True,,0
NEG_13962,,,,,26.027678812033184,88.91255764167748,True,,False,2025-05-31,day,,,,50.0,0.3281000273660635,225.0,-0.002098730803040515,0.625,True,,0
NEG_13963,,,,,26.40356786005902,88.94771051592507,True,,False,2025-05-31,day,,,,62.0,1.4670033111077372,198.43494882292202,0.003148096204560773,1.375,True,,0
NEG_13964,,,,,26.080496112169453,91.27399708315683,True,,False,2012-06-22,day,,,,47.0,0.9279360212320218,0.0,-0.003148096204560773,0.875,True,,0
NEG_13965,,,,,26.10918160678269,91.50024727480107,True,,False,2025-06-15,day,,,,57.0,2.295496323677718,315.0,0.0,0.875,True,,0
NEG_13966,,,,,25.304694336963927,94.4077692897383,True,,False,2024-05-28,day,,,,1320.0,21.0671890581161,56.142889858339316,0.00839492321216206,9.375,True,,0
NEG_13967,,,,,25.243640084497375,94.49038538822278,True,,False,2016-07-17,day,,,,1289.0,36.830387997409225,158.42869280874538,-0.0052468270076012884,18.375,True,,0
NEG_13968,,,,,26.357651505782144,91.63204767749517,True,,False,2024-09-28,day,,,,65.0,1.6400699811412143,188.13010235415598,-0.010493654015202577,3.125,True,,0
NEG_13969,,,,,26.285982416139316,91.58600589791641,True,,False,2011-07-25,day,,,,55.0,3.5293134881078867,23.198590513648185,-0.0010493654015202576,1.625,True,,0
NEG_13970,,,,,26.90076994467709,91.93497360543778,True,,False,2016-06-14,day,,,,550.0,15.674009707629565,225.0,0.003148096204560773,6.5,True,,0
NEG_13971,,,,,26.39122077356868,91.28718814938648,True,,False,2025-05-31,day,,,,42.0,1.8553855108258313,90.0,0.0,0.75,True,,0
NEG_13972,,,,,26.363692431760803,91.07316154129795,True,,False,2008-08-10,day,,,,42.0,0.6561785380626193,135.0,-0.003148096204560773,0.875,True,,0
NEG_13973,,,,,26.711772163598628,91.80490975033591,True,,False,2013-06-07,day,,,,105.0,1.994969777336083,215.53767779197437,0.0010493654015202576,0.75,True,,0
NEG_13974,,,,,26.357638799438984,88.48220806954139,True,,False,2025-06-01,day,,,,80.0,2.364645337583093,348.69006752597977,-0.0010493654015202576,1.125,True,,0
NEG_13975,,,,,26.912419053545403,91.69980039954325,True,,False,2019-07-09,day,,,,739.0,16.726463876134456,255.96375653207352,0.0,7.25,True,,0
NEG_13976,,,,,25.77023365587112,94.15534178037905,True,,False,2024-08-13,day,,,,960.0,21.294840966100825,222.47388308838046,-0.00839492321216206,9.625,True,,0
NEG_13977,,,,,26.879581764406726,91.0940484891859,True,,False,2012-06-14,day,,,,327.0,43.23327983221736,287.03015677288704,0.01783921182584438,23.125,True,,0
NEG_13978,,,,,26.207701952268486,91.93666761338915,True,,False,2015-08-01,day,,,,333.0,11.059434693057579,320.0424510691709,-0.01364175021976335,5.5,True,,0
NEG_13979,,,,,27.7702631884546,88.20935347770411,True,,False,2024-08-18,day,,,,5629.0,2.1999042666061035,108.43494882292201,-0.0010493654015202576,1.25,True,,0
NEG_13980,,,,,25.259237997729112,94.8105426702169,True,,False,2025-05-31,day,,,,1782.0,32.95975619658603,353.18564711059025,0.019937942628884896,15.5,True,,0
NEG_13981,,,,,26.370613397918397,91.70206138315038,True,,False,2014-08-14,day,,,,57.0,3.244587346543458,0.0,0.0010493654015202576,1.625,True,,0
NEG_13982,,,,,26.039623664727504,88.33494502759446,True,,False,2016-05-22,day,,,,57.0,1.672531498381725,213.6900675259798,-0.0010493654015202576,0.875,True,,0
NEG_13983,,,,,25.39252543316881,94.96312012547125,True,,False,2015-07-22,day,,,,1240.0,8.548331868350166,62.74467162505693,-0.002098730803040515,4.125,True,,0
NEG_13984,,,,,26.233374472615342,91.57095078171788,True,,False,2024-05-28,day,,,,49.0,2.497180288475761,248.19859051364818,0.00419746160608103,1.5,True,,0
NEG_13985,,,,,27.09709144473182,88.00389263680567,True,,False,2024-05-28,day,,,,3295.0,33.984786141175775,118.72032679786949,-0.0062961924091215465,16.0,True,,0
NEG_13986,,,,,26.59732907652326,91.27099690957382,True,,False,2023-06-17,day,,,,60.0,1.6400699811412143,8.130102354155966,-0.007345557810641803,2.0,True,,0
NEG_13987,,,,,25.699039262402056,94.9590687442305,True,,False,2024-05-28,day,,,,1737.0,27.150226855843,21.297354049033757,-0.0010493654015202576,12.875,True,,0
NEG_13988,,,,,26.562663173616063,91.47191313252044,True,,False,2024-07-02,day,,,,61.0,0.4639984367888738,90.0,0.0,0.25,True,,0
NEG_13989,,,,,26.4464192133637,91.55599580052032,True,,False,2024-07-02,day,,,,56.0,1.6400699811412143,278.13010235415595,0.0,0.625,True,,0
NEG_13990,,,,,26.236781369768824,88.49522312043784,True,,False,2025-05-31,day,,,,71.0,1.182826340705832,348.69006752597977,0.0052468270076012884,1.25,True,,0
NEG_13991,,,,,26.556098987502697,88.63491214565637,True,,False,2011-09-06,day,,,,86.0,2.387247982208247,299.05460409907715,0.006296192409121546,1.625,True,,0
NEG_13992,,,,,25.394899289584085,94.69028959704768,True,,False,2014-07-08,day,,,,2212.0,33.141328266782416,7.125016348901795,-0.00419746160608103,15.25,True,,0
NEG_13993,,,,,26.48355193727202,88.58927454177689,True,,False,2024-05-28,day,,,,85.0,3.2280260705093418,201.03751102542182,0.0010493654015202576,1.25,True,,0
NEG_13994,,,,,25.069852720041883,94.136348767816,True,,False,2010-04-20,day,,,,923.0,18.89599411332798,117.47443162627714,0.00419746160608103,8.375,True,,0
NEG_13995,,,,,27.375133524098512,88.00524273740189,True,,False,2025-06-01,day,,,,3586.0,30.575791438777063,311.6661493384634,-0.011543019416722835,14.5,True,,0
NEG_13996,,,,,26.416680604945938,88.31371755469189,True,,False,2025-05-30,day,,,,78.0,1.8553855108258313,90.0,0.0,0.75,True,,0
NEG_13997,,,,,27.4550963492139,88.6948852291448,True,,False,2024-08-18,day,,,,2483.0,41.15095423951229,240.58440116690446,-0.03357969284864824,23.0,True,,0
NEG_13998,,,,,27.009283841894295,88.5599185698355,True,,False,2024-05-28,day,,,,1752.0,11.18366280155205,304.99202019855863,-0.011543019416722835,4.625,True,,0
NEG_13999,,,,,26.677803358671774,91.70880725166927,True,,False,2024-09-25,day,,,,89.0,3.619201550089076,320.1944289077348,0.002098730803040515,1.5,True,,0
NEG_14000,,,,,25.51645232956887,94.4134072167007,True,,False,2024-09-24,day,,,,1088.0,13.692132978285215,21.447736327105346,0.006296192409121546,6.0,True,,0
NEG_14001,,,,,26.55802290804939,88.98060738645313,True,,False,2018-06-12,day,,,,76.0,0.9842140238852851,225.0,0.002098730803040515,0.625,True,,0
NEG_14002,,,,,26.007021783229675,88.1077239136737,True,,False,2025-05-31,day,,,,48.0,2.364645337583093,11.309932474020215,-0.002098730803040515,1.0,True,,0
NEG_14003,,,,,26.580039478854516,91.35136872498413,True,,False,2024-05-28,day,,,,58.0,1.037441336361181,116.56505117707799,-0.002098730803040515,0.75,True,,0
NEG_14004,,,,,26.260660490172683,88.6347962832956,True,,False,2023-07-28,day,,,,65.0,2.801084790414754,245.55604521958347,-0.003148096204560773,1.0,True,,0
NEG_14005,,,,,25.080075675786645,94.91080218062903,True,,False,2021-08-27,day,,,,317.0,8.812903301846035,139.23639479905884,-0.014691115621283607,4.375,True,,0
NEG_14006,,,,,26.19506945267447,88.30733035495253,True,,False,2009-08-20,day,,,,61.0,4.865878876308044,272.7263109939063,0.002098730803040515,2.125,True,,0
NEG_14007,,,,,26.383152723418764,91.56197838263208,True,,False,2024-07-17,day,,,,49.0,2.497180288475761,158.19859051364818,0.002098730803040515,1.25,True,,0
NEG_14008,,,,,26.65175858103685,88.67576555413225,True,,False,2021-08-23,day,,,,94.0,2.968445777285521,128.65980825409008,0.003148096204560773,1.375,True,,0
NEG_14009,,,,,26.668341933690495,88.39377324495479,True,,False,2025-06-05,day,,,,109.0,0.7336218900839592,108.43494882292201,-0.0010493654015202576,0.25,True,,0
NEG_14010,,,,,26.844797960003707,88.221975009918,True,,False,2009-08-27,day,,,,1116.0,28.200860016568477,154.98310652189997,-0.006296192409121546,13.0,True,,0
NEG_14011,,,,,26.557350594672645,88.87293677701844,True,,False,2024-05-28,day,,,,84.0,2.0999474128159847,6.340191745909905,-0.0010493654015202576,1.0,True,,0
NEG_14012,,,,,25.233814261659592,94.74606655122948,True,,False,2016-05-18,day,,,,1658.0,1.6400699811412143,278.13010235415595,-0.0052468270076012884,2.25,True,,0
NEG_14013,,,,,25.999301268434017,94.28532945049311,True,,False,2016-06-12,day,,,,984.0,15.874201269998826,109.98310652189998,0.006296192409121546,7.25,True,,0
NEG_14014,,,,,26.702238976717677,88.3266912022803,True,,False,2024-05-28,day,,,,131.0,1.037441336361181,243.434948822922,0.006296192409121546,1.75,True,,0
NEG_14015,,,,,26.104542167921963,88.52306960737496,True,,False,2007-08-11,day,,,,58.0,2.932085702984153,161.56505117707798,0.0010493654015202576,1.375,True,,0
NEG_14016,,,,,26.536777347071403,91.85357058471836,True,,False,2016-10-15,day,,,,68.0,4.168705691398144,180.0,-0.003148096204560773,1.875,True,,0
NEG_14017,,,,,27.93849735403942,88.76686374222798,True,,False,2025-05-31,day,,,,5233.0,7.503195237424229,315.0,-0.0010493654015202576,3.0,True,,0
NEG_14018,,,,,26.872180012843273,91.27674942153368,True,,False,2016-07-20,day,,,,1253.0,34.04503854053978,334.81715251961896,-0.010493654015202577,16.625,True,,0
NEG_14019,,,,,27.731705464265687,88.26780412684191,True,,False,2024-05-28,day,,,,5201.0,7.246200165848246,217.23483398157467,-0.0010493654015202576,3.25,True,,0
NEG_14020,,,,,27.5201477380932,88.66923151856636,True,,False,2025-06-15,day,,,,2687.0,38.27744484057172,339.89130012486584,-0.00419746160608103,19.375,True,,0
NEG_14021,,,,,25.858436517749837,94.40230189598799,True,,False,2018-07-11,day,,,,1426.0,28.86365898583942,291.0979495889892,-0.001049365401520258,13.75,True,,0
NEG_14022,,,,,27.066881815996815,88.97170435891286,True,,False,2024-07-02,day,,,,1347.0,39.552820014182174,228.17983011986425,0.014691115621283607,19.5,True,,0
NEG_14023,,,,,25.490925518365966,94.86978331532593,True,,False,2025-05-30,day,,,,1487.0,44.26244672693062,317.6942842898561,-0.025184769636486182,22.5,True,,0
NEG_14024,,,,,26.181303631311156,91.00715544124313,True,,False,2025-06-01,day,,,,40.0,3.6633099751747493,108.43494882292201,-0.00839492321216206,2.125,True,,0
NEG_14025,,,,,26.214667248333736,88.42612796528869,True,,False,2020-05-26,day,,,,67.0,1.3121849935516046,135.0,0.0,0.5,True,,0
NEG_14026,,,,,26.667603035538054,88.33453747257664,True,,False,2024-05-28,day,,,,118.0,0.6561785380626193,315.0,-0.0010493654015202576,0.375,True,,0
NEG_14027,,,,,27.590922256636357,88.56679412347691,True,,False,2024-05-28,day,,,,4229.0,37.78035504239917,207.36821042888826,-0.055616366280573655,22.125,True,,0
NEG_14028,,,,,26.166782099834958,88.87452033190067,True,,False,2024-05-28,day,,,,57.0,0.4639984367888738,270.0,0.0010493654015202576,0.125,True,,0
NEG_14029,,,,,26.105701160888913,88.93753641073667,True,,False,2016-05-22,day,,,,53.0,2.0999474128159847,83.6598082540901,-0.0010493654015202576,1.0,True,,0
NEG_14030,,,,,26.110935500077964,88.86065374970111,True,,False,2025-06-02,day,,,,52.0,0.3281000273660635,135.0,0.0010493654015202576,0.25,True,,0
NEG_14031,,,,,25.27807206053635,94.8251313394133,True,,False,2025-06-01,day,,,,1865.0,34.58861297448242,12.893744044882155,0.014691115621283606,16.75,True,,0
NEG_14032,,,,,26.623077980977992,91.89862385023059,True,,False,2015-05-24,day,,,,73.0,2.387247982208247,240.94539590092285,-0.0010493654015202576,1.0,True,,0
NEG_14033,,,,,26.226715767238904,88.87879134497986,True,,False,2024-07-02,day,,,,62.0,4.270024718793077,40.601294645004465,-0.0010493654015202576,1.625,True,,0
NEG_14034,,,,,26.431755384227866,91.97246359056945,True,,False,2026-06-28,day,,,,57.0,0.6561785380626193,315.0,0.002098730803040515,0.75,True,,0
NEG_14035,,,,,27.539335259691853,88.11649673794477,True,,False,2009-06-20,day,,,,4731.0,32.415343349030124,264.14398641457103,-0.009444288613682319,16.625,True,,0
NEG_14036,,,,,27.82197089515722,88.77778749865274,True,,False,2022-06-15,day,,,,4953.0,15.536726529355636,257.38067770656926,-0.003148096204560773,6.25,True,,0
NEG_14037,,,,,25.22075989512594,94.88400266710552,True,,False,2022-11-12,day,,,,1568.0,18.087592036302915,132.99044618697886,0.020987308030405154,8.625,True,,0
NEG_14038,,,,,26.872454217569434,88.57713165797641,True,,False,2026-07-13,day,,,,183.0,1.3917519488540016,90.0,0.0,0.5,True,,0
NEG_14039,,,,,25.452036568500265,94.62812050239178,True,,False,2017-06-03,day,,,,1618.0,28.621367500689672,73.17859010995917,-0.011543019416722835,12.5,True,,0
NEG_14040,,,,,27.788352773550912,88.55567638705527,True,,False,2024-09-28,day,,,,3471.0,21.344974233502043,280.14554443389636,0.024135404234965928,9.5,True,,0
NEG_14041,,,,,26.811329154520426,88.71990237736146,True,,False,2009-06-20,day,,,,118.0,3.342217432740406,123.6900675259798,0.003148096204560773,1.375,True,,0
NEG_14042,,,,,26.874749968703757,88.16926943370594,True,,False,2024-05-28,day,,,,1228.0,27.840435737893742,215.63980919808668,-0.03882651985624953,16.125,True,,0
NEG_14043,,,,,26.627566978172638,91.3242739770359,True,,False,2015-07-22,day,,,,63.0,0.9279360212320218,180.0,-0.0010493654015202576,0.375,True,,0
NEG_14044,,,,,27.126069175620607,88.86667701903258,True,,False,2024-05-28,day,,,,774.0,28.61606061840357,289.51079944371327,-0.00839492321216206,12.875,True,,0
NEG_14045,,,,,27.559868482378917,88.93195606211172,True,,False,2012-08-07,day,,,,3317.0,35.546836928761145,198.8456642216871,-0.025184769636486186,17.375,True,,0
NEG_14046,,,,,26.76401080139533,91.4704565576054,True,,False,2015-03-19,day,,,,123.0,1.766332255932799,293.1985905136482,-0.003148096204560773,1.25,True,,0
NEG_14047,,,,,26.01570955691962,91.2158245012657,True,,False,2025-05-31,day,,,,45.0,1.672531498381725,146.30993247402023,-0.0010493654015202576,0.625,True,,0
NEG_14048,,,,,27.879444864787995,88.03377769042848,True,,False,2010-09-13,day,,,,5659.0,15.627371663196495,202.1094483437517,-0.0052468270076012884,7.125,True,,0
NEG_14049,,,,,27.507275484350362,88.78556266016834,True,,False,2022-09-12,day,,,,4856.0,21.940205347580868,329.82647997035565,-0.0052468270076012884,9.625,True,,0
NEG_14050,,,,,26.305655605464064,91.50693148550701,True,,False,2025-05-30,day,,,,46.0,1.766332255932799,203.19859051364818,0.003148096204560773,1.0,True,,0
NEG_14051,,,,,25.1524912495435,94.595024151525,True,,False,2024-05-28,day,,,,2395.0,23.50841437997025,114.17910714668918,0.00419746160608103,10.5,True,,0
NEG_14052,,,,,26.850089089324772,91.1115638548912,True,,False,2025-06-01,day,,,,1005.0,27.27305158810371,175.9464457681686,0.010493654015202577,12.625,True,,0
