event_id,state,district,slide_name,nh_sh_location,latitude,longitude,coord_valid,coord_issue,coord_collision,event_date,date_precision,history_raw,material_involved,movement_type,elevation,slope,aspect,curvature,terrain_ruggedness,dem_available,dem_issue
23647,Mizoram,Kolasib,,,24.09210556,93.29866667,True,,False,2024-09-24,day,24 September 2024,Rock,Slide,,,,,,False,outside_current_dem_coverage
23648,Mizoram,Kolasib,,,24.12428889,93.318525,True,,False,2024-07-02,day,2 July 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23649,Mizoram,Kolasib,,,24.16986389,93.33564167,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23650,Mizoram,Kolasib,,,24.19022778,93.35379167,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23651,Mizoram,Kolasib,,,24.22922222,93.35478333,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23652,Mizoram,Kolasib,,,24.297775,93.34159722,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23653,Mizoram,Kolasib,,,24.31379722,93.33684722,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23654,Mizoram,Kolasib,,,24.35137778,93.34095556,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23655,Mizoram,Kolasib,,,24.37023056,93.34268889,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23656,Mizoram,Kolasib,,,23.6385278,93.13694722,True,,False,,none,18 August2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23657,Mizoram,Kolasib,,,23.631219,93.118033,True,,False,2024-08-15,day,15 August 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23658,Mizoram,Kolasib,,,23.6315833,93.13670278,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23659,Mizoram,Kolasib,,,23.63703333,93.14361389,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23660,Mizoram,Kolasib,,,23.62418333,93.14208611,True,,False,2024-08-15,day,15 August 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23661,Mizoram,Kolasib,,,23.60360833,93.14173056,True,,False,,none,18 August2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23662,Mizoram,Kolasib,,,23.56672222,93.13764444,True,,False,2024-07-09,day,9 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23664,Mizoram,Kolasib,,,24.56771111,93.14291667,True,,False,2024-07-09,day,9 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23665,Mizoram,Kolasib,,,24.57467222,93.14389722,True,,False,2024-07-09,day,9 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23666,Mizoram,Kolasib,,,24.57470833,93.13897222,True,,False,2024-07-09,day,9 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23667,Mizoram,Kolasib,,,24.57151389,93.141725,True,,False,2024-07-02,day,2 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23668,Mizoram,Kolasib,,,24.56917222,93.14073611,True,,False,2024-07-02,day,2 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23669,Mizoram,Kolasib,,,24.5606,93.13071389,True,,False,2024-07-07,day,7 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23670,Mizoram,Kolasib,,,24.55987778,93.12541667,True,,False,2024-07-07,day,7 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23671,Mizoram,Kolasib,,,24.08927222,93.12408611,True,,False,2024-09-28,day,28 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23672,Mizoram,Kolasib,,,24.10641389,93.12339944,True,,False,2024-09-28,day,28 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23673,Mizoram,Kolasib,,,24.10710778,93.11535444,True,,False,2024-07-07,day,7 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23674,Mizoram,Kolasib,,,24.10015917,93.10461389,True,,False,2024-09-24,day,24 September 2024,Rock,Slide,,,,,,False,outside_current_dem_coverage
23675,Mizoram,Kolasib,,,24.11104722,93.10374167,True,,False,2024-09-24,day,24 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23676,Mizoram,Kolasib,,,24.10506389,93.09593611,True,,False,2024-09-24,day,24 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23677,Mizoram,Kolasib,,,24.10743611,93.09532222,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23678,Mizoram,Kolasib,,,24.10687222,93.08849722,True,,False,2024-09-24,day,24 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23679,Mizoram,Aizawl,,,23.24231111,93.17726667,True,,False,2024-07-17,day,17 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23680,Mizoram,Aizawl,,,23.24500833,93.17587222,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23681,Mizoram,Aizawl,,,23.24454722,93.17027222,True,,False,2024-07-19,day,19 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23682,Mizoram,Aizawl,,,23.20960722,93.13104722,True,,False,2024-07-02,day,2 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23683,Mizoram,Aizawl,,,23.21068583,93.1212325,True,,False,2024-07-02,day,2 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23684,Mizoram,Kolasib,,,23.49216111,93.23695,True,,False,2024-07-17,day,17 July 2024,Rock,Slide,,,,,,False,outside_current_dem_coverage
23685,Mizoram,Kolasib,,,23.504575,93.23805,True,,False,2024-07-17,day,17 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23686,Mizoram,Kolasib,,,24.15364444,93.02183611,True,,False,2024-06-07,day,7 June 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23687,Mizoram,Kolasib,,,24.15817222,93.02488611,True,,False,2024-09-28,day,28 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23688,Mizoram,Kolasib,,,24.23419444,93.02469167,True,,False,2024-09-28,day,28 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23689,Mizoram,Kolasib,,,24.32836667,93.00923056,True,,False,2024-09-28,day,28 September 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23690,Mizoram,Kolasib,,,24.34421944,93.03191111,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23691,Mizoram,Kolasib,,,24.40520278,93.06672222,True,,False,2024-07-09,day,9 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23692,Mizoram,Kolasib,,,24.4259,93.13580556,True,,False,2024-05-28,day,28 May 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23693,Mizoram,Kolasib,,,24.44347778,93.15817778,True,,False,2024-07-07,day,7 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23694,Mizoram,Kolasib,,,24.42383889,93.14429167,True,,False,,none,,Debris,Complex,,,,,,False,outside_current_dem_coverage
23695,Mizoram,Kolasib,,,24.44857778,93.15738611,True,,False,2024-07-07,day,7 July 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23696,Mizoram,Kolasib,,,24.44003333,93.16011944,True,,False,,none,,Debris,Complex,,,,,,False,outside_current_dem_coverage
23698,Mizoram,Kolasib,,,24.56703611,93.23536389,True,,False,,none,,Debris,Slide,,,,,,False,outside_current_dem_coverage
23699,Mizoram,Kolasib,,,24.65409167,93.204625,True,,False,2024-07-17,day,17 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23700,Mizoram,Kolasib,,,24.65018056,93.20256667,True,,False,2024-07-17,day,17 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23701,Mizoram,Kolasib,,,24.6273,93.20404444,True,,False,2024-07-17,day,17 July 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23702,Mizoram,Kolasib,,,24.62604722,93.22583889,True,,False,2024-06-12,day,12 June 2024,Debris,Complex,,,,,,False,outside_current_dem_coverage
23703,Mizoram,Kolasib,,,24.58605,93.21056389,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23704,Mizoram,Kolasib,,,24.577475,93.19105,True,,False,2024-10-22,day,22 October 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23705,Mizoram,Kolasib,,,24.56062778,93.18938889,True,,False,2024-07-07,day,7 July 2024,Earth,Slide,,,,,,False,outside_current_dem_coverage
23706,Mizoram,Kolasib,,,24.5716,93.17273056,True,,False,2024-06-12,day,12 June 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23707,Mizoram,Kolasib,,,24.56925833,93.177275,True,,False,2024-05-28,day,28 May 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23708,Mizoram,Kolasib,,,24.57296389,93.17700556,True,,False,2024-07-07,day,7 July 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23709,Mizoram,Kolasib,,,24.5768,93.106075,True,,False,2024-06-12,day,12 June 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23710,Mizoram,Kolasib,,,24.526075,93.05379167,True,,False,2024-05-28,day,28 May 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23711,Mizoram,Kolasib,,,24.458325,93.09439167,True,,False,2024-09-24,day,24 September 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23712,Mizoram,Aizawl,,Tachhip,23.57722222,92.71222222,True,,False,2024-05-28,day,28 May 2024,Earth,Complex,,,,,,False,outside_current_dem_coverage
23713,Mizoram,Aizawl,,Kulikawn East,23.692391,92.723348,True,,False,2025,year,28 May and 29 amy 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23714,Mizoram,Aizawl,,Kulikawn East,23.6868033,92.7251987,True,,False,2025-05-29,day,29 May 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23715,Mizoram,Aizawl,,"Ngaizel, Kulikawn",23.7002691,92.7181685,True,,False,2025-05-13,day,13 May 2025,Rock,Fall,,,,,,False,outside_current_dem_coverage
23716,Mizoram,Aizawl,,"Zohnuai, Vaivakawn, Aizawl",23.74247,92.705587,True,,False,2025-05-31,day,31 May 2025,Debris,Subsidence,,,,,,False,outside_current_dem_coverage
23717,Mizoram,Aizawl,,Dawrpui,23.729422,92.716596,True,,False,2024-05-28,day,"28 May 2024, 31 May 2025",Earth,Slide,,,,,,False,outside_current_dem_coverage
23718,Mizoram,Aizawl,,"Kawltheihuan, Mission Veng",23.717553,92.716826,True,,False,1990,year,"1990, 2015 31.05.2025",Debris,Subsidence,,,,,,False,outside_current_dem_coverage
23719,Mizoram,Aizawl,,"Mission vengthlang, Aizawl",23.71577,92.713172,True,,False,2025-05-31,day,31 May 2025 and 01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23720,Mizoram,Aizawl,,Zemabawk,23.730243,92.75603,True,,False,2025-05-30,day,"2020, 30 May 2025 (Morning)",Debris,Slide,,,,,,False,outside_current_dem_coverage
23721,Mizoram,Aizawl,,"Zuangtui, Aizawl",23.75024,92.736662,True,,False,2025-06-01,day,01 June 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23722,Mizoram,Aizawl,,Bawngkawn Shalom Veng,23.758901,92.730863,True,,False,2025-05-30,day,30 May 2025(early morning),Debris,slide,,,,,,False,outside_current_dem_coverage
23723,Mizoram,Aizawl,,Chaltlang Lily Veng,23.755925,92.726753,True,,False,2025-05-24,day,24 May 2025,Rock,Fall,,,,,,False,outside_current_dem_coverage
23724,Mizoram,Aizawl,,"Chanmari West, Aizawl",23.745802,92.717053,True,,False,2025-06-01,day,01 June 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23725,Mizoram,Aizawl,,Hualngohmun,23.605091,92.72184,True,,False,2024-05-28,day,28 May 2024 and 01 June 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23726,Mizoram,Aizawl,,Tachhip,23.581766,92.713413,True,,False,2024-05-28,day,28 May 2024 and 30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23727,Mizoram,Aizawl,,Sumsuih,23.469247,92.744068,True,,False,2025-06-01,day,01 June 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23728,Mizoram,Aizawl,,Sialsuk,23.410771,92.753123,True,,False,2024-05-28,day,28 May 2024,Debris,Slide,,,,,,False,outside_current_dem_coverage
23729,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.367366,92.767304,True,,False,2025-06-01,day,01 June 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23730,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.353485,92.780193,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23731,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.350187,92.778852,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23732,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.341022,92.776761,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23733,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.339144,92.786128,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23734,Mizoram,Aizawl,,Thenzawl Quarry,23.336229,92.787113,True,,False,2025-05-30,day,30 May 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23735,Mizoram,Aizawl,,"Aizawl-Thenzawl-Lunglei
Highway",23.313871,92.792739,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23736,Mizoram,Serchhip,,"Aizawl-Thenzawl-Lunglei
Highway",23.315355,92.790619,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23737,Mizoram,Serchhip,,Outside Thenzawl,23.316491,92.788798,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23738,Mizoram,Serchhip,,"Aizawl-Thenzawl-Lunglei
Highway",23.239637,92.748175,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23739,Mizoram,Serchhip,,Buangpui,23.239077,92.745631,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23740,Mizoram,Serchhip,,Buangpui,23.239137,92.744468,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23741,Mizoram,Serchhip,,Buangpui,23.239797,92.744214,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23742,Mizoram,Serchhip,,Buangpui,23.238785,92.744224,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23743,Mizoram,Serchhip,,Buangpui,23.235716,92.744499,True,,False,2025-05-31,day,31 May 2025 at 3am,Earth,Slide,,,,,,False,outside_current_dem_coverage
23744,Mizoram,Lunglei,,Kanghmun,23.214239,92.740856,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23745,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.203253,92.735838,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23746,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.200475,92.735007,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23747,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.195661,92.73562,True,,False,2025-06-01,day,01 June 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23748,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.194007,92.734654,True,,False,2025-05-30,day,30 May 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23749,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.193468,92.734849,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23750,Mizoram,Lunglei,,Ramlaitui,23.183856,92.735346,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23751,Mizoram,Lunglei,,Ramlaitui,23.182152,92.734299,True,,False,2018,year,06.06.2018 31.05.2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23752,Mizoram,Lunglei,,Ramlaitui,23.181806,92.736868,True,,False,2025-05-30,day,30 May 2025,Earth,slide,,,,,,False,outside_current_dem_coverage
23753,Mizoram,Lunglei,,Ramlaitui,23.18077,92.735789,True,,False,2025-05-31,day,31 May 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23754,Mizoram,Lunglei,,Ramlaitui,23.173606,92.739793,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23755,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.150939,92.748258,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23756,Mizoram,Lunglei,,Sekhum,23.140846,92.751229,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23757,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.1351,92.748694,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23758,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.134009,92.746247,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23759,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.132082,92.746268,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23760,Mizoram,Lunglei,,N. Mualthuam,23.114694,92.743931,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23761,Mizoram,Lunglei,,N. Mualthuam,23.114225,92.746024,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23762,Mizoram,Lunglei,,N. Mualthuam,23.111824,92.745097,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23763,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.015005,92.765065,True,,False,2025-05-30,day,30 May 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23764,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",23.022804,92.755698,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23765,Mizoram,Lunglei,,"Aizawl-Thenzawl-Lunglei
Highway",22.973735,92.725975,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23766,Mizoram,Lawngtlai,,"Chanmari and Bazar Veng,
Lawngtlai",22.529731,92.896699,True,,False,1995-05-22,day,"Sept 1992, 22 May 1995, 30.05.2025
10:30pm",Debris,Slide,,,,,,False,outside_current_dem_coverage
23767,Mizoram,Lawngtlai,,"College Veng, Lawngtlai",22.519716,92.891037,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23768,Mizoram,Lawngtlai,,NH 54,22.48765,92.886806,True,,False,2025-05-31,day,31 May 2025,Rock,Fall,,,,,,False,outside_current_dem_coverage
23769,Mizoram,Siaha,,Kawchaw W,22.404215,92.951647,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23770,Mizoram,Siaha,,NH 54,22.444376,92.947323,True,,False,2025-05-30,day,30 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23771,Mizoram,Siaha,,"Meiseviah, Siaha",22.491822,92.970252,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23772,Mizoram,Siaha,,"Meiseviah, Siaha",22.491,92.97076,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23773,Mizoram,Siaha,,Lobo,22.469737,93.100868,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23774,Mizoram,Siaha,,Siaha to Kawlchaw,22.437107,92.946912,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23775,Mizoram,Lawngtlai,,Thingkah,22.54735,92.882032,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23776,Mizoram,Lunglei,,NH 54,22.641087,92.867635,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23777,Mizoram,Lunglei,,NH 54,22.660692,92.855602,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23778,Mizoram,Lunglei,,NH 54,22.688472,92.842907,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23779,Mizoram,Lunglei,,NH 54,22.702165,92.836523,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23780,Mizoram,Lunglei,,NH 54,22.706999,92.841597,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23781,Mizoram,Lunglei,,NH 54,22.745387,92.841543,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23782,Mizoram,Lunglei,,NH 54,22.788323,92.833817,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23783,Mizoram,Lunglei,,NH 54,22.793307,92.819831,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23784,Mizoram,Lunglei,,Theiriat,22.866131,92.772713,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23785,Mizoram,Lunglei,,Serkawn PHE Complex,22.903567,92.758702,True,,False,2025-06-01,day,01 June 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23786,Mizoram,Lunglei,,"Zohnuai, Lunglei",22.903454,92.760096,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23787,Mizoram,Lunglei,,"Serkawn, Lunglei",22.904615,92.75705,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23788,Mizoram,Lunglei,,"Zohnuai, Lunglei",22.922528,92.752404,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23789,Mizoram,Lunglei,,"Bazar Veng, Lunglei",22.895235,92.747812,True,,False,2025-06-02,day,02 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23790,Mizoram,Lunglei,,NH 54,22.88042,92.821692,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23791,Mizoram,Lunglei,,NH 54,22.892426,92.822937,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23792,Mizoram,Hnahthial,,NH 54,22.902089,92.879909,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23793,Mizoram,Hnahthial,,Hnahthial Kanaan Veng,22.967715,92.925677,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23794,Mizoram,Hnahthial,,"Electric Veng, Hnahthial",22.971217,92.925544,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23795,Mizoram,Hnahthial,,"Electric Veng, Hnahthial",22.969582,92.925917,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23796,Mizoram,Hnahthial,,Pangzawl,23.077813,92.89844,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23797,Mizoram,Hnahthial,,Pangzawl,23.081023,92.897247,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23798,Mizoram,Hnahthial,,Pangzawl,23.084343,92.898597,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23799,Mizoram,Hnahthial,,Pangzawl,23.170678,92.899334,True,,False,2025-06-01,day,01 June 2025,Rock,Slide,,,,,,False,outside_current_dem_coverage
23800,Mizoram,Serchhip,,Bungtlang,23.180345,92.900082,True,,False,2025-06-01,day,01 June 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23801,Mizoram,Serchhip,,Bungtlang Vengsang,23.187383,92.89826,True,,False,2025-06-01,day,01 June 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23802,Mizoram,Serchhip,,Bungtlang,23.187762,92.898034,True,,False,2025-06-01,day,01 June 2025,Earth,slide,,,,,,False,outside_current_dem_coverage
23803,Mizoram,Serchhip,,Bungtlang,23.188273,92.898879,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23804,Mizoram,Serchhip,,Bungtlang,23.193401,92.900218,True,,False,2025-05-29,day,29 May 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23805,Mizoram,Serchhip,,Bungtlang,23.198119,92.899566,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23806,Mizoram,Serchhip,,NH 54,23.223594,92.914767,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23807,Mizoram,Serchhip,,NH 54,23.225227,92.912496,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23808,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.32201,92.85822,True,,False,2025-05-31,day,31 May 2025 at 02:25am,Debris,Flow,,,,,,False,outside_current_dem_coverage
23809,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.322039,92.859147,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23810,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319156,92.857722,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23811,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.317543,92.858683,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23812,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.318568,92.852294,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23813,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.323423,92.860926,True,,False,2025-05-31,day,31 May 2025,Earth,Slide,,,,,,False,outside_current_dem_coverage
23814,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319412,92.855415,True,,False,2025-05-31,day,31 May 2025,Debris,Slide,,,,,,False,outside_current_dem_coverage
23815,Mizoram,Serchhip,,"P&E Veng, Serchhip",23.319184,92.856725,True,,False,2025-05-31,day,31 May 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
23816,Mizoram,Serchhip,,"Field Veng, Serchhip",23.309286,92.850807,True,,False,2025-05-31,day,31 May 2025,Debris,Flow,,,,,,False,outside_current_dem_coverage
